"","year","spp","metal","corrected_conc","source"
"8129",1894,"WTTR","Copper",3.35151206832434,"cambell"
"8130",1895,"WTTR","Copper",3.29124511804478,"cambell"
"8131",1896,"WTTR","Copper",3.23097816776522,"cambell"
"8132",1897,"WTTR","Copper",3.17071121748566,"cambell"
"8133",1898,"WTTR","Copper",3.10794795914348,"cambell"
"8134",1899,"WTTR","Copper",3.04772937651207,"cambell"
"8135",1900,"WTTR","Copper",2.98751079388065,"cambell"
"8136",1901,"WTTR","Copper",2.92729221124924,"cambell"
"8137",1902,"WTTR","Copper",2.86707362861783,"cambell"
"8138",1903,"WTTR","Copper",2.80463737425568,"cambell"
"8139",1904,"WTTR","Copper",2.74446636980204,"cambell"
"8140",1905,"WTTR","Copper",2.68429536534841,"cambell"
"8141",1906,"WTTR","Copper",2.62412436089477,"cambell"
"8142",1907,"WTTR","Copper",2.56195889662283,"cambell"
"8143",1908,"WTTR","Copper",2.50183469826663,"cambell"
"8144",1909,"WTTR","Copper",2.44171049991042,"cambell"
"8145",1910,"WTTR","Copper",2.38158630155421,"cambell"
"8146",1911,"WTTR","Copper",2.32146210319801,"cambell"
"8147",1912,"WTTR","Copper",2.2613379048418,"cambell"
"8148",1913,"WTTR","Copper",2.20121370648559,"cambell"
"8149",1914,"WTTR","Copper",2.14108950812938,"cambell"
"8150",1915,"WTTR","Copper",2.08096530977318,"cambell"
"8151",1916,"WTTR","Copper",2.02084111141697,"cambell"
"8152",1917,"WTTR","Copper",1.96071691306076,"cambell"
"8153",1918,"WTTR","Copper",1.90059271470455,"cambell"
"8154",1919,"WTTR","Copper",1.84046851634835,"cambell"
"8155",1920,"WTTR","Copper",1.78034431799214,"cambell"
"8156",1921,"WTTR","Copper",1.72022011963593,"cambell"
"8157",1922,"WTTR","Copper",1.66009592127973,"cambell"
"8158",1923,"WTTR","Copper",1.60121728518292,"cambell"
"8159",1924,"WTTR","Copper",1.54104628072928,"cambell"
"8160",1925,"WTTR","Copper",1.48087527627565,"cambell"
"8161",1926,"WTTR","Copper",1.42070427182201,"cambell"
"8162",1927,"WTTR","Copper",1.40917391831157,"cambell"
"8163",1928,"WTTR","Copper",1.39764356480113,"cambell"
"8164",1929,"WTTR","Copper",1.38611321129069,"cambell"
"8165",1930,"WTTR","Copper",1.37566976248074,"cambell"
"8166",1931,"WTTR","Copper",1.36413029173495,"cambell"
"8167",1932,"WTTR","Copper",1.35259082098915,"cambell"
"8168",1933,"WTTR","Copper",1.34105135024336,"cambell"
"8169",1934,"WTTR","Copper",1.3305797452623,"cambell"
"8170",1935,"WTTR","Copper",1.31903100599778,"cambell"
"8171",1936,"WTTR","Copper",1.30748226673326,"cambell"
"8172",1937,"WTTR","Copper",1.29593352746874,"cambell"
"8173",1938,"WTTR","Copper",1.28543277869956,"cambell"
"8174",1939,"WTTR","Copper",1.27387461627066,"cambell"
"8175",1940,"WTTR","Copper",1.26231645384176,"cambell"
"8176",1941,"WTTR","Copper",1.25179511445953,"cambell"
"8177",1942,"WTTR","Copper",1.24022737082756,"cambell"
"8178",1943,"WTTR","Copper",1.22865962719559,"cambell"
"8179",1944,"WTTR","Copper",1.21811695125816,"cambell"
"8180",1945,"WTTR","Copper",1.20757197708251,"cambell"
"8181",1946,"WTTR","Copper",1.19598458319686,"cambell"
"8182",1947,"WTTR","Copper",1.1854271003288,"cambell"
"8183",1948,"WTTR","Copper",1.17382963044439,"cambell"
"8184",1949,"WTTR","Copper",1.16325915012097,"cambell"
"8185",1950,"WTTR","Copper",1.15268558582612,"cambell"
"8186",1951,"WTTR","Copper",1.1410674445723,"cambell"
"8187",1952,"WTTR","Copper",1.1304800190352,"cambell"
"8188",1953,"WTTR","Copper",1.1198889603847,"cambell"
"8189",1954,"WTTR","Copper",1.10929406118211,"cambell"
"8190",1955,"WTTR","Copper",1.09764356091464,"cambell"
"8191",1956,"WTTR","Copper",1.08703344192501,"cambell"
"8192",1957,"WTTR","Copper",1.07641884208336,"cambell"
"8193",1958,"WTTR","Copper",1.06474582598021,"cambell"
"8194",1959,"WTTR","Copper",1.05411495019036,"cambell"
"8195",1960,"WTTR","Copper",1.04347889516334,"cambell"
"8196",1961,"WTTR","Copper",1.0328373918621,"cambell"
"8197",1962,"WTTR","Copper",1.02112911373573,"cambell"
"8198",1963,"WTTR","Copper",1.01046971595392,"cambell"
"8199",1964,"WTTR","Copper",0.999804085710198,"cambell"
"8200",1965,"WTTR","Copper",0.98807126324587,"cambell"
"8201",1966,"WTTR","Copper",0.977386434509764,"cambell"
"8202",1967,"WTTR","Copper",0.96564101812939,"cambell"
"8203",1968,"WTTR","Copper",0.954935920148254,"cambell"
"8204",1969,"WTTR","Copper",0.944222445723988,"cambell"
"8205",1970,"WTTR","Copper",0.932451195287536,"cambell"
"8206",1971,"WTTR","Copper",0.920679944851084,"cambell"
"8207",1972,"WTTR","Copper",0.909930918672055,"cambell"
"8208",1973,"WTTR","Copper",0.898146429438559,"cambell"
"8209",1974,"WTTR","Copper",0.887373755009543,"cambell"
"8210",1975,"WTTR","Copper",0.875575813347498,"cambell"
"8211",1976,"WTTR","Copper",0.863777871685453,"cambell"
"8212",1977,"WTTR","Copper",0.851979930023407,"cambell"
"8213",1978,"WTTR","Copper",0.840181988361362,"cambell"
"8214",1979,"WTTR","Copper",0.828384046699317,"cambell"
"8215",1980,"WTTR","Copper",0.816586105037272,"cambell"
"8216",1981,"WTTR","Copper",0.804788163375227,"cambell"
"8217",1982,"WTTR","Copper",0.792990221713181,"cambell"
"8218",1983,"WTTR","Copper",0.780301537103603,"cambell"
"8219",1984,"WTTR","Copper",0.768517047870107,"cambell"
"8220",1985,"WTTR","Copper",0.756732558636611,"cambell"
"8221",1986,"WTTR","Copper",0.744111188304301,"cambell"
"8222",1987,"WTTR","Copper",0.732339937867848,"cambell"
"8223",1988,"WTTR","Copper",0.720568687431396,"cambell"
"8224",1989,"WTTR","Copper",0.708013175624431,"cambell"
"8225",1990,"WTTR","Copper",0.696254949694725,"cambell"
"8226",1991,"WTTR","Copper",0.683751025000393,"cambell"
"8227",1992,"WTTR","Copper",0.672005608620018,"cambell"
"8228",1993,"WTTR","Copper",0.659552234244699,"cambell"
"8229",1994,"WTTR","Copper",0.647819411780371,"cambell"
"8230",1995,"WTTR","Copper",0.63541550489563,"cambell"
"8231",1996,"WTTR","Copper",0.715543054637419,"cambell"
"8232",1997,"WTTR","Copper",0.795516896696983,"cambell"
"8233",1998,"WTTR","Copper",0.876221509405373,"cambell"
"8234",1999,"WTTR","Copper",0.955964579531306,"cambell"
"8235",2000,"WTTR","Copper",1.03556328572233,"cambell"
"8236",2001,"WTTR","Copper",1.11610709683407,"cambell"
"8237",2002,"WTTR","Copper",1.19548689337225,"cambell"
"8238",2003,"WTTR","Copper",1.27473116498032,"cambell"
"8239",2004,"WTTR","Copper",1.35384349152966,"cambell"
"8240",2005,"WTTR","Copper",1.43282735696967,"cambell"
"8241",2006,"WTTR","Copper",1.51168615056938,"cambell"
"8242",2007,"WTTR","Copper",1.59042316590309,"cambell"
"8243",2008,"WTTR","Copper",1.66904159450907,"cambell"
"8244",2009,"WTTR","Copper",1.74754453215354,"cambell"
"8245",2010,"WTTR","Copper",1.8259349819267,"cambell"
"8246",2011,"WTTR","Copper",1.90421585530259,"cambell"
"8247",2012,"WTTR","Copper",1.9823899731621,"cambell"
"8248",2013,"WTTR","Copper",2.06046006678002,"cambell"
"8249",2014,"WTTR","Copper",2.13842877877773,"cambell"
"8250",2015,"WTTR","Copper",2.21629866404233,"cambell"
"8251",1891,"WTTR","Iron",NA,"cambell"
"8252",1892,"WTTR","Iron",16.2990155732675,"cambell"
"8253",1893,"WTTR","Iron",16.8911943397703,"cambell"
"8254",1894,"WTTR","Iron",17.4359984750811,"cambell"
"8255",1895,"WTTR","Iron",18.026572616979,"cambell"
"8256",1896,"WTTR","Iron",18.6171467588769,"cambell"
"8257",1897,"WTTR","Iron",19.2077209007748,"cambell"
"8258",1898,"WTTR","Iron",19.7447885061583,"cambell"
"8259",1899,"WTTR","Iron",20.3337665723932,"cambell"
"8260",1900,"WTTR","Iron",20.922744638628,"cambell"
"8261",1901,"WTTR","Iron",21.5117227048628,"cambell"
"8262",1902,"WTTR","Iron",22.1007007710977,"cambell"
"8263",1903,"WTTR","Iron",22.6285223076467,"cambell"
"8264",1904,"WTTR","Iron",23.2159128743471,"cambell"
"8265",1905,"WTTR","Iron",23.8033034410474,"cambell"
"8266",1906,"WTTR","Iron",24.3906940077477,"cambell"
"8267",1907,"WTTR","Iron",24.9109438360197,"cambell"
"8268",1908,"WTTR","Iron",25.4967555051758,"cambell"
"8269",1909,"WTTR","Iron",26.0825671743319,"cambell"
"8270",1910,"WTTR","Iron",26.668378843488,"cambell"
"8271",1911,"WTTR","Iron",27.2541905126441,"cambell"
"8272",1912,"WTTR","Iron",27.8400021818002,"cambell"
"8273",1913,"WTTR","Iron",28.4258138509564,"cambell"
"8274",1914,"WTTR","Iron",29.0116255201125,"cambell"
"8275",1915,"WTTR","Iron",29.5974371892686,"cambell"
"8276",1916,"WTTR","Iron",30.1832488584247,"cambell"
"8277",1917,"WTTR","Iron",30.7690605275808,"cambell"
"8278",1918,"WTTR","Iron",31.3548721967369,"cambell"
"8279",1919,"WTTR","Iron",31.9406838658931,"cambell"
"8280",1920,"WTTR","Iron",32.5264955350492,"cambell"
"8281",1921,"WTTR","Iron",33.1123072042053,"cambell"
"8282",1922,"WTTR","Iron",33.6981188733614,"cambell"
"8283",1923,"WTTR","Iron",34.3763336416536,"cambell"
"8284",1924,"WTTR","Iron",34.963724208354,"cambell"
"8285",1925,"WTTR","Iron",35.5511147750543,"cambell"
"8286",1926,"WTTR","Iron",36.1385053417547,"cambell"
"8287",1927,"WTTR","Iron",35.6607015589499,"cambell"
"8288",1928,"WTTR","Iron",35.1828977761451,"cambell"
"8289",1929,"WTTR","Iron",34.7050939933403,"cambell"
"8290",1930,"WTTR","Iron",34.3197939216204,"cambell"
"8291",1931,"WTTR","Iron",33.8406988118421,"cambell"
"8292",1932,"WTTR","Iron",33.3616037020638,"cambell"
"8293",1933,"WTTR","Iron",32.8825085922855,"cambell"
"8294",1934,"WTTR","Iron",32.4912237128447,"cambell"
"8295",1935,"WTTR","Iron",32.0108302999735,"cambell"
"8296",1936,"WTTR","Iron",31.5304368871024,"cambell"
"8297",1937,"WTTR","Iron",31.0500434742312,"cambell"
"8298",1938,"WTTR","Iron",30.6527095947384,"cambell"
"8299",1939,"WTTR","Iron",30.1710109247697,"cambell"
"8300",1940,"WTTR","Iron",29.689312254801,"cambell"
"8301",1941,"WTTR","Iron",29.2871775924649,"cambell"
"8302",1942,"WTTR","Iron",28.8041667346126,"cambell"
"8303",1943,"WTTR","Iron",28.3211558767603,"cambell"
"8304",1944,"WTTR","Iron",27.9141705127341,"cambell"
"8305",1945,"WTTR","Iron",27.504936658943,"cambell"
"8306",1946,"WTTR","Iron",27.0192807315186,"cambell"
"8307",1947,"WTTR","Iron",26.606443430766,"cambell"
"8308",1948,"WTTR","Iron",26.1194546738494,"cambell"
"8309",1949,"WTTR","Iron",25.7029781863119,"cambell"
"8310",1950,"WTTR","Iron",25.2841733577419,"cambell"
"8311",1951,"WTTR","Iron",24.7944984919681,"cambell"
"8312",1952,"WTTR","Iron",24.3719908457108,"cambell"
"8313",1953,"WTTR","Iron",23.9471082856636,"cambell"
"8314",1954,"WTTR","Iron",23.5198327792867,"cambell"
"8315",1955,"WTTR","Iron",23.0260777108479,"cambell"
"8316",1956,"WTTR","Iron",22.5950172080484,"cambell"
"8317",1957,"WTTR","Iron",22.1615201816438,"cambell"
"8318",1958,"WTTR","Iron",21.6650104662429,"cambell"
"8319",1959,"WTTR","Iron",21.227670453329,"cambell"
"8320",1960,"WTTR","Iron",20.7878493926842,"cambell"
"8321",1961,"WTTR","Iron",20.3455282242311,"cambell"
"8322",1962,"WTTR","Iron",19.8448337293612,"cambell"
"8323",1963,"WTTR","Iron",19.398583978953,"cambell"
"8324",1964,"WTTR","Iron",18.949788183541,"cambell"
"8325",1965,"WTTR","Iron",18.4462680069727,"cambell"
"8326",1966,"WTTR","Iron",17.993482801983,"cambell"
"8327",1967,"WTTR","Iron",17.4885388701411,"cambell"
"8328",1968,"WTTR","Iron",17.0317300626689,"cambell"
"8329",1969,"WTTR","Iron",16.5723016427084,"cambell"
"8330",1970,"WTTR","Iron",16.0644880390426,"cambell"
"8331",1971,"WTTR","Iron",15.5566744353768,"cambell"
"8332",1972,"WTTR","Iron",15.0917142617633,"cambell"
"8333",1973,"WTTR","Iron",14.5824545981606,"cambell"
"8334",1974,"WTTR","Iron",14.1133657099521,"cambell"
"8335",1975,"WTTR","Iron",13.6026524065996,"cambell"
"8336",1976,"WTTR","Iron",13.0919391032471,"cambell"
"8337",1977,"WTTR","Iron",12.5812257998947,"cambell"
"8338",1978,"WTTR","Iron",12.0705124965422,"cambell"
"8339",1979,"WTTR","Iron",11.5597991931897,"cambell"
"8340",1980,"WTTR","Iron",11.0490858898372,"cambell"
"8341",1981,"WTTR","Iron",10.5383725864848,"cambell"
"8342",1982,"WTTR","Iron",10.0276592831323,"cambell"
"8343",1983,"WTTR","Iron",9.48985796213407,"cambell"
"8344",1984,"WTTR","Iron",8.98059829853142,"cambell"
"8345",1985,"WTTR","Iron",8.47133863492876,"cambell"
"8346",1986,"WTTR","Iron",7.93947038039004,"cambell"
"8347",1987,"WTTR","Iron",7.43165677672425,"cambell"
"8348",1988,"WTTR","Iron",6.92384317305847,"cambell"
"8349",1989,"WTTR","Iron",6.39785400295796,"cambell"
"8350",1990,"WTTR","Iron",5.89147895249553,"cambell"
"8351",1991,"WTTR","Iron",5.36988450593449,"cambell"
"8352",1992,"WTTR","Iron",4.86494057409255,"cambell"
"8353",1993,"WTTR","Iron",4.34770306306077,"cambell"
"8354",1994,"WTTR","Iron",3.84418288649248,"cambell"
"8355",1995,"WTTR","Iron",3.33126504367286,"cambell"
"8356",1996,"WTTR","Iron",6.17638984478648,"cambell"
"8357",1997,"WTTR","Iron",9.00557618015568,"cambell"
"8358",1998,"WTTR","Iron",11.8520575634261,"cambell"
"8359",1999,"WTTR","Iron",14.6574745973798,"cambell"
"8360",2000,"WTTR","Iron",17.4472354559846,"cambell"
"8361",2001,"WTTR","Iron",20.2778523478996,"cambell"
"8362",2002,"WTTR","Iron",23.0442038649341,"cambell"
"8363",2003,"WTTR","Iron",25.7951755040099,"cambell"
"8364",2004,"WTTR","Iron",28.5308834909447,"cambell"
"8365",2005,"WTTR","Iron",31.2514429027991,"cambell"
"8366",2006,"WTTR","Iron",33.9569676819962,"cambell"
"8367",2007,"WTTR","Iron",36.6475716589227,"cambell"
"8368",2008,"WTTR","Iron",39.3233721571387,"cambell"
"8369",2009,"WTTR","Iron",41.9844879489914,"cambell"
"8370",2010,"WTTR","Iron",44.6310383571523,"cambell"
"8371",2011,"WTTR","Iron",47.263143222006,"cambell"
"8372",2012,"WTTR","Iron",49.8809228699536,"cambell"
"8373",2013,"WTTR","Iron",52.4844980826177,"cambell"
"8374",2014,"WTTR","Iron",55.0739900669372,"cambell"
"8375",2015,"WTTR","Iron",57.6495204261325,"cambell"
"8376",1891,"WTTR","Mercury",NA,"cambell"
"8377",1892,"WTTR","Mercury",NA,"cambell"
"8378",1893,"WTTR","Mercury",NA,"cambell"
"8379",1894,"WTTR","Mercury",NA,"cambell"
"8380",1895,"WTTR","Mercury",NA,"cambell"
"8381",1896,"WTTR","Mercury",NA,"cambell"
"8382",1897,"WTTR","Mercury",NA,"cambell"
"8383",1898,"WTTR","Mercury",NA,"cambell"
"8384",1899,"WTTR","Mercury",NA,"cambell"
"8385",1900,"WTTR","Mercury",NA,"cambell"
"8386",1901,"WTTR","Mercury",NA,"cambell"
"8387",1902,"WTTR","Mercury",NA,"cambell"
"8388",1903,"WTTR","Mercury",NA,"cambell"
"8389",1904,"WTTR","Mercury",NA,"cambell"
"8390",1905,"WTTR","Mercury",NA,"cambell"
"8391",1906,"WTTR","Mercury",NA,"cambell"
"8392",1907,"WTTR","Mercury",NA,"cambell"
"8393",1908,"WTTR","Mercury",NA,"cambell"
"8394",1909,"WTTR","Mercury",NA,"cambell"
"8395",1910,"WTTR","Mercury",NA,"cambell"
"8396",1911,"WTTR","Mercury",NA,"cambell"
"8397",1912,"WTTR","Mercury",NA,"cambell"
"8398",1913,"WTTR","Mercury",NA,"cambell"
"8399",1914,"WTTR","Mercury",NA,"cambell"
"8400",1915,"WTTR","Mercury",NA,"cambell"
"8401",1916,"WTTR","Mercury",NA,"cambell"
"8402",1917,"WTTR","Mercury",NA,"cambell"
"8403",1918,"WTTR","Mercury",NA,"cambell"
"8404",1919,"WTTR","Mercury",NA,"cambell"
"8405",1920,"WTTR","Mercury",NA,"cambell"
"8406",1921,"WTTR","Mercury",NA,"cambell"
"8407",1922,"WTTR","Mercury",NA,"cambell"
"8408",1923,"WTTR","Mercury",NA,"cambell"
"8409",1924,"WTTR","Mercury",NA,"cambell"
"8410",1925,"WTTR","Mercury",NA,"cambell"
"8411",1926,"WTTR","Mercury",NA,"cambell"
"8412",1927,"WTTR","Mercury",NA,"cambell"
"8413",1928,"WTTR","Mercury",NA,"cambell"
"8414",1929,"WTTR","Mercury",NA,"cambell"
"8415",1930,"WTTR","Mercury",NA,"cambell"
"8416",1931,"WTTR","Mercury",NA,"cambell"
"8417",1932,"WTTR","Mercury",NA,"cambell"
"8418",1933,"WTTR","Mercury",NA,"cambell"
"8419",1934,"WTTR","Mercury",NA,"cambell"
"8420",1935,"WTTR","Mercury",NA,"cambell"
"8421",1936,"WTTR","Mercury",NA,"cambell"
"8422",1937,"WTTR","Mercury",NA,"cambell"
"8423",1938,"WTTR","Mercury",NA,"cambell"
"8424",1939,"WTTR","Mercury",NA,"cambell"
"8425",1940,"WTTR","Mercury",NA,"cambell"
"8426",1941,"WTTR","Mercury",NA,"cambell"
"8427",1942,"WTTR","Mercury",NA,"cambell"
"8428",1943,"WTTR","Mercury",NA,"cambell"
"8429",1944,"WTTR","Mercury",NA,"cambell"
"8430",1945,"WTTR","Mercury",NA,"cambell"
"8431",1946,"WTTR","Mercury",NA,"cambell"
"8432",1947,"WTTR","Mercury",NA,"cambell"
"8433",1948,"WTTR","Mercury",NA,"cambell"
"8434",1949,"WTTR","Mercury",NA,"cambell"
"8435",1950,"WTTR","Mercury",NA,"cambell"
"8436",1951,"WTTR","Mercury",NA,"cambell"
"8437",1952,"WTTR","Mercury",NA,"cambell"
"8438",1953,"WTTR","Mercury",NA,"cambell"
"8439",1954,"WTTR","Mercury",NA,"cambell"
"8440",1955,"WTTR","Mercury",NA,"cambell"
"8441",1956,"WTTR","Mercury",NA,"cambell"
"8442",1957,"WTTR","Mercury",NA,"cambell"
"8443",1958,"WTTR","Mercury",NA,"cambell"
"8444",1959,"WTTR","Mercury",NA,"cambell"
"8445",1960,"WTTR","Mercury",NA,"cambell"
"8446",1961,"WTTR","Mercury",NA,"cambell"
"8447",1962,"WTTR","Mercury",NA,"cambell"
"8448",1963,"WTTR","Mercury",NA,"cambell"
"8449",1964,"WTTR","Mercury",NA,"cambell"
"8450",1965,"WTTR","Mercury",NA,"cambell"
"8451",1966,"WTTR","Mercury",NA,"cambell"
"8452",1967,"WTTR","Mercury",NA,"cambell"
"8453",1968,"WTTR","Mercury",NA,"cambell"
"8454",1969,"WTTR","Mercury",NA,"cambell"
"8455",1970,"WTTR","Mercury",NA,"cambell"
"8456",1971,"WTTR","Mercury",NA,"cambell"
"8457",1972,"WTTR","Mercury",NA,"cambell"
"8458",1973,"WTTR","Mercury",NA,"cambell"
"8459",1974,"WTTR","Mercury",NA,"cambell"
"8460",1975,"WTTR","Mercury",NA,"cambell"
"8461",1976,"WTTR","Mercury",NA,"cambell"
"8462",1977,"WTTR","Mercury",NA,"cambell"
"8463",1978,"WTTR","Mercury",NA,"cambell"
"8464",1979,"WTTR","Mercury",NA,"cambell"
"8465",1980,"WTTR","Mercury",NA,"cambell"
"8466",1981,"WTTR","Mercury",NA,"cambell"
"8467",1982,"WTTR","Mercury",NA,"cambell"
"8468",1983,"WTTR","Mercury",NA,"cambell"
"8469",1984,"WTTR","Mercury",NA,"cambell"
"8470",1985,"WTTR","Mercury",NA,"cambell"
"8471",1986,"WTTR","Mercury",NA,"cambell"
"8472",1987,"WTTR","Mercury",NA,"cambell"
"8473",1988,"WTTR","Mercury",NA,"cambell"
"8474",1989,"WTTR","Mercury",NA,"cambell"
"8475",1990,"WTTR","Mercury",NA,"cambell"
"8476",1991,"WTTR","Mercury",NA,"cambell"
"8477",1992,"WTTR","Mercury",NA,"cambell"
"8478",1993,"WTTR","Mercury",NA,"cambell"
"8479",1994,"WTTR","Mercury",NA,"cambell"
"8480",1995,"WTTR","Mercury",2.80625661803295,"cambell"
"8481",1996,"WTTR","Mercury",2.64929045740296,"cambell"
"8482",1997,"WTTR","Mercury",2.49585734417983,"cambell"
"8483",1998,"WTTR","Mercury",2.37374499201829,"cambell"
"8484",1999,"WTTR","Mercury",2.22518651079734,"cambell"
"8485",2000,"WTTR","Mercury",2.07995207969098,"cambell"
"8486",2001,"WTTR","Mercury",1.96068210029611,"cambell"
"8487",2002,"WTTR","Mercury",1.82006699061725,"cambell"
"8488",2003,"WTTR","Mercury",1.68257866738909,"cambell"
"8489",2004,"WTTR","Mercury",1.54813498729626,"cambell"
"8490",2005,"WTTR","Mercury",1.41665601950187,"cambell"
"8491",2006,"WTTR","Mercury",1.28806399186289,"cambell"
"8492",2007,"WTTR","Mercury",1.16228330373597,"cambell"
"8493",2008,"WTTR","Mercury",1.03924061031683,"cambell"
"8494",2009,"WTTR","Mercury",0.918864473441779,"cambell"
"8495",2010,"WTTR","Mercury",0.801085245824771,"cambell"
"8496",2011,"WTTR","Mercury",0.685835036984135,"cambell"
"8497",2012,"WTTR","Mercury",0.573047678584849,"cambell"
"8498",2013,"WTTR","Mercury",0.462658689341621,"cambell"
"8499",2014,"WTTR","Mercury",0.354605239614151,"cambell"
"8500",2015,"WTTR","Mercury",0.248826115813015,"cambell"
"8501",1891,"WTTR","Manganese",NA,"cambell"
"8502",1892,"WTTR","Manganese",0.36311420238839,"cambell"
"8503",1893,"WTTR","Manganese",0.383138882667161,"cambell"
"8504",1894,"WTTR","Manganese",0.402126205367377,"cambell"
"8505",1895,"WTTR","Manganese",0.422099361263108,"cambell"
"8506",1896,"WTTR","Manganese",0.442072517158839,"cambell"
"8507",1897,"WTTR","Manganese",0.462045673054569,"cambell"
"8508",1898,"WTTR","Manganese",0.48078297944072,"cambell"
"8509",1899,"WTTR","Manganese",0.500704926102628,"cambell"
"8510",1900,"WTTR","Manganese",0.520626872764536,"cambell"
"8511",1901,"WTTR","Manganese",0.540548819426444,"cambell"
"8512",1902,"WTTR","Manganese",0.560470766088353,"cambell"
"8513",1903,"WTTR","Manganese",0.578909970999785,"cambell"
"8514",1904,"WTTR","Manganese",0.598781022635933,"cambell"
"8515",1905,"WTTR","Manganese",0.618652074272081,"cambell"
"8516",1906,"WTTR","Manganese",0.638523125908229,"cambell"
"8517",1907,"WTTR","Manganese",0.656718235115719,"cambell"
"8518",1908,"WTTR","Manganese",0.676538704988427,"cambell"
"8519",1909,"WTTR","Manganese",0.696359174861135,"cambell"
"8520",1910,"WTTR","Manganese",0.716179644733843,"cambell"
"8521",1911,"WTTR","Manganese",0.73600011460655,"cambell"
"8522",1912,"WTTR","Manganese",0.755820584479258,"cambell"
"8523",1913,"WTTR","Manganese",0.775641054351966,"cambell"
"8524",1914,"WTTR","Manganese",0.795461524224674,"cambell"
"8525",1915,"WTTR","Manganese",0.815281994097382,"cambell"
"8526",1916,"WTTR","Manganese",0.83510246397009,"cambell"
"8527",1917,"WTTR","Manganese",0.854922933842797,"cambell"
"8528",1918,"WTTR","Manganese",0.874743403715505,"cambell"
"8529",1919,"WTTR","Manganese",0.894563873588213,"cambell"
"8530",1920,"WTTR","Manganese",0.914384343460921,"cambell"
"8531",1921,"WTTR","Manganese",0.934204813333629,"cambell"
"8532",1922,"WTTR","Manganese",0.954025283206336,"cambell"
"8533",1923,"WTTR","Manganese",0.976331003722749,"cambell"
"8534",1924,"WTTR","Manganese",0.996202055358897,"cambell"
"8535",1925,"WTTR","Manganese",1.01607310699505,"cambell"
"8536",1926,"WTTR","Manganese",1.03594415863119,"cambell"
"8537",1927,"WTTR","Manganese",1.02223601286481,"cambell"
"8538",1928,"WTTR","Manganese",1.00852786709842,"cambell"
"8539",1929,"WTTR","Manganese",0.994819721332035,"cambell"
"8540",1930,"WTTR","Manganese",0.983624462141871,"cambell"
"8541",1931,"WTTR","Manganese",0.969881206183801,"cambell"
"8542",1932,"WTTR","Manganese",0.956137950225731,"cambell"
"8543",1933,"WTTR","Manganese",0.942394694267661,"cambell"
"8544",1934,"WTTR","Manganese",0.931038530768523,"cambell"
"8545",1935,"WTTR","Manganese",0.917259947860744,"cambell"
"8546",1936,"WTTR","Manganese",0.903481364952964,"cambell"
"8547",1937,"WTTR","Manganese",0.889702782045185,"cambell"
"8548",1938,"WTTR","Manganese",0.878183804689312,"cambell"
"8549",1939,"WTTR","Manganese",0.864369677424536,"cambell"
"8550",1940,"WTTR","Manganese",0.850555550159761,"cambell"
"8551",1941,"WTTR","Manganese",0.838907603166955,"cambell"
"8552",1942,"WTTR","Manganese",0.825057713492029,"cambell"
"8553",1943,"WTTR","Manganese",0.811207823817102,"cambell"
